time,inlet,outlet,drop
6.9555,28.6064,0.0,28.6064
6.956,28.6064,0.0,28.6064
6.9565,28.6064,0.0,28.6064
6.957,28.6064,0.0,28.6064
6.9575,28.6064,0.0,28.6064
6.958,28.6064,0.0,28.6064
6.9585,28.6064,0.0,28.6064
6.959,28.6064,0.0,28.6064
6.9595,28.6064,0.0,28.6064
6.96,28.6064,0.0,28.6064
6.9605,28.6064,0.0,28.6064
6.961,28.6064,0.0,28.6064
6.9615,28.6064,0.0,28.6064
6.962,28.6064,0.0,28.6064
6.9625,28.6064,0.0,28.6064
6.963,28.6064,0.0,28.6064
6.9635,28.6064,0.0,28.6064
6.964,28.6064,0.0,28.6064
6.9645,28.6064,0.0,28.6064
6.965,28.6064,0.0,28.6064
6.9655,28.6064,0.0,28.6064
6.966,28.6064,0.0,28.6064
6.9665,28.6064,0.0,28.6064
6.967,28.6064,0.0,28.6064
6.9675,28.6064,0.0,28.6064
6.968,28.6064,0.0,28.6064
6.9685,28.6064,0.0,28.6064
6.969,28.6064,0.0,28.6064
6.9695,28.6064,0.0,28.6064
6.97,28.6064,0.0,28.6064
6.9705,28.6064,0.0,28.6064
6.971,28.6064,0.0,28.6064
6.9715,28.6064,0.0,28.6064
6.972,28.6064,0.0,28.6064
6.9725,28.6064,0.0,28.6064
6.973,28.6064,0.0,28.6064
6.9735,28.6064,0.0,28.6064
6.974,28.6064,0.0,28.6064
6.9745,28.6064,0.0,28.6064
6.975,28.6064,0.0,28.6064
6.9755,28.6064,0.0,28.6064
6.976,28.6064,0.0,28.6064
6.9765,28.6064,0.0,28.6064
6.977,28.6064,0.0,28.6064
6.9775,28.6064,0.0,28.6064
6.978,28.6064,0.0,28.6064
6.9785,28.6064,0.0,28.6064
6.979,28.6064,0.0,28.6064
6.9795,28.6064,0.0,28.6064
6.98,28.6064,0.0,28.6064
6.9805,28.6064,0.0,28.6064
6.981,28.6064,0.0,28.6064
6.9815,28.6064,0.0,28.6064
6.982,28.6064,0.0,28.6064
6.9825,28.6064,0.0,28.6064
6.983,28.6064,0.0,28.6064
6.9835,28.6064,0.0,28.6064
6.984,28.6064,0.0,28.6064
6.9845,28.6064,0.0,28.6064
6.985,28.6064,0.0,28.6064
6.9855,28.6064,0.0,28.6064
6.986,28.6064,0.0,28.6064
6.9865,28.6064,0.0,28.6064
6.987,28.6064,0.0,28.6064
6.9875,28.6064,0.0,28.6064
6.988,28.6064,0.0,28.6064
6.9885,28.6064,0.0,28.6064
6.989,28.6064,0.0,28.6064
6.9895,28.6064,0.0,28.6064
6.99,28.6064,0.0,28.6064
6.9905,28.6064,0.0,28.6064
6.991,28.6064,0.0,28.6064
6.9915,28.6064,0.0,28.6064
6.992,28.6064,0.0,28.6064
6.9925,28.6064,0.0,28.6064
6.993,28.6064,0.0,28.6064
6.9935,28.6064,0.0,28.6064
6.994,28.6064,0.0,28.6064
6.9945,28.6064,0.0,28.6064
6.995,28.6064,0.0,28.6064
6.9955,28.6064,0.0,28.6064
6.996,28.6064,0.0,28.6064
6.9965,28.6064,0.0,28.6064
6.997,28.6064,0.0,28.6064
6.9975,28.6064,0.0,28.6064
6.998,28.6064,0.0,28.6064
6.9985,28.6064,0.0,28.6064
6.999,28.6064,0.0,28.6064
6.9995,28.6064,0.0,28.6064
7.0,28.6064,0.0,28.6064
7.0005,28.6064,0.0,28.6064
7.001,28.6064,0.0,28.6064
7.0015,28.6064,0.0,28.6064
7.002,28.6064,0.0,28.6064
7.0025,28.6064,0.0,28.6064
7.003,28.6064,0.0,28.6064
7.0035,28.6064,0.0,28.6064
7.004,28.6064,0.0,28.6064
7.0045,28.6064,0.0,28.6064
7.005,28.6064,0.0,28.6064
7.0055,28.6064,0.0,28.6064
7.006,28.6064,0.0,28.6064
7.0065,28.6064,0.0,28.6064
7.007,28.6064,0.0,28.6064
7.0075,28.6064,0.0,28.6064
7.008,28.6064,0.0,28.6064
7.0085,28.6064,0.0,28.6064
7.009,28.6064,0.0,28.6064
7.0095,28.6064,0.0,28.6064
7.01,28.6064,0.0,28.6064
7.0105,28.6064,0.0,28.6064
7.011,28.6064,0.0,28.6064
7.0115,28.6064,0.0,28.6064
7.012,28.6064,0.0,28.6064
7.0125,28.6064,0.0,28.6064
7.013,28.6064,0.0,28.6064
7.0135,28.6064,0.0,28.6064
7.014,28.6064,0.0,28.6064
7.0145,28.6064,0.0,28.6064
7.015,28.6064,0.0,28.6064
7.0155,28.6064,0.0,28.6064
7.016,28.6064,0.0,28.6064
7.0165,28.6064,0.0,28.6064
7.017,28.6064,0.0,28.6064
7.0175,28.6064,0.0,28.6064
7.018,28.6064,0.0,28.6064
7.0185,28.6064,0.0,28.6064
7.019,28.6064,0.0,28.6064
7.0195,28.6064,0.0,28.6064
7.02,28.6064,0.0,28.6064
7.0205,28.6064,0.0,28.6064
7.021,28.6064,0.0,28.6064
7.0215,28.6064,0.0,28.6064
7.022,28.6064,0.0,28.6064
7.0225,28.6064,0.0,28.6064
7.023,28.6064,0.0,28.6064
7.0235,28.6064,0.0,28.6064
7.024,28.6064,0.0,28.6064
7.0245,28.6064,0.0,28.6064
7.025,28.6064,0.0,28.6064
7.0255,28.6064,0.0,28.6064
7.026,28.6064,0.0,28.6064
7.0265,28.6064,0.0,28.6064
7.027,28.6064,0.0,28.6064
7.0275,28.6064,0.0,28.6064
7.028,28.6064,0.0,28.6064
7.0285,28.6064,0.0,28.6064
7.029,28.6064,0.0,28.6064
7.0295,28.6064,0.0,28.6064
7.03,28.6064,0.0,28.6064
7.0305,28.6064,0.0,28.6064
7.031,28.6064,0.0,28.6064
7.0315,28.6064,0.0,28.6064
7.032,28.6064,0.0,28.6064
7.0325,28.6064,0.0,28.6064
7.033,28.6064,0.0,28.6064
7.0335,28.6064,0.0,28.6064
7.034,28.6064,0.0,28.6064
7.0345,28.6064,0.0,28.6064
7.035,28.6064,0.0,28.6064
7.0355,28.6064,0.0,28.6064
7.036,28.6064,0.0,28.6064
7.0365,28.6064,0.0,28.6064
7.037,28.6064,0.0,28.6064
7.0375,28.6064,0.0,28.6064
7.038,28.6064,0.0,28.6064
7.0385,28.6064,0.0,28.6064
7.039,28.6064,0.0,28.6064
7.0395,28.6064,0.0,28.6064
7.04,28.6064,0.0,28.6064
7.0405,28.6064,0.0,28.6064
7.041,28.6064,0.0,28.6064
7.0415,28.6064,0.0,28.6064
7.042,28.6064,0.0,28.6064
7.0425,28.6064,0.0,28.6064
7.043,28.6064,0.0,28.6064
7.0435,28.6064,0.0,28.6064
7.044,28.6064,0.0,28.6064
7.0445,28.6064,0.0,28.6064
7.045,28.6064,0.0,28.6064
7.0455,28.6064,0.0,28.6064
7.046,28.6064,0.0,28.6064
7.0465,28.6064,0.0,28.6064
7.047,28.6064,0.0,28.6064
7.0475,28.6064,0.0,28.6064
7.048,28.6064,0.0,28.6064
7.0485,28.6064,0.0,28.6064
7.049,28.6064,0.0,28.6064
7.0495,28.6064,0.0,28.6064
7.05,28.6064,0.0,28.6064
7.0505,28.6064,0.0,28.6064
7.051,28.6064,0.0,28.6064
7.0515,28.6064,0.0,28.6064
7.052,28.6064,0.0,28.6064
7.0525,28.6064,0.0,28.6064
7.053,28.6064,0.0,28.6064
7.0535,28.6064,0.0,28.6064
7.054,28.6064,0.0,28.6064
7.0545,28.6064,0.0,28.6064
7.055,28.6064,0.0,28.6064
7.0555,28.6064,0.0,28.6064
7.056,28.6064,0.0,28.6064
7.0565,28.6064,0.0,28.6064
7.057,28.6064,0.0,28.6064
7.0575,28.6064,0.0,28.6064
7.058,28.6064,0.0,28.6064
7.0585,28.6064,0.0,28.6064
7.059,28.6064,0.0,28.6064
7.0595,28.6064,0.0,28.6064
7.06,28.6064,0.0,28.6064
7.0605,28.6064,0.0,28.6064
7.061,28.6064,0.0,28.6064
7.0615,28.6064,0.0,28.6064
7.062,28.6064,0.0,28.6064
7.0625,28.6064,0.0,28.6064
7.063,28.6064,0.0,28.6064
7.0635,28.6064,0.0,28.6064
7.064,28.6064,0.0,28.6064
7.0645,28.6064,0.0,28.6064
7.065,28.6064,0.0,28.6064
7.0655,28.6064,0.0,28.6064
7.066,28.6064,0.0,28.6064
7.0665,28.6064,0.0,28.6064
7.067,28.6064,0.0,28.6064
7.0675,28.6064,0.0,28.6064
7.068,28.6064,0.0,28.6064
7.0685,28.6064,0.0,28.6064
7.069,28.6064,0.0,28.6064
7.0695,28.6064,0.0,28.6064
7.07,28.6064,0.0,28.6064
7.0705,28.6064,0.0,28.6064
7.071,28.6064,0.0,28.6064
7.0715,28.6064,0.0,28.6064
7.072,28.6064,0.0,28.6064
7.0725,28.6064,0.0,28.6064
7.073,28.6064,0.0,28.6064
7.0735,28.6064,0.0,28.6064
7.074,28.6064,0.0,28.6064
7.0745,28.6064,0.0,28.6064
7.075,28.6064,0.0,28.6064
7.0755,28.6064,0.0,28.6064
7.076,28.6064,0.0,28.6064
7.0765,28.6064,0.0,28.6064
7.077,28.6064,0.0,28.6064
7.0775,28.6064,0.0,28.6064
7.078,28.6064,0.0,28.6064
7.0785,28.6064,0.0,28.6064
7.079,28.6064,0.0,28.6064
7.0795,28.6064,0.0,28.6064
7.08,28.6064,0.0,28.6064
7.0805,28.6064,0.0,28.6064
7.081,28.6064,0.0,28.6064
7.0815,28.6064,0.0,28.6064
7.082,28.6064,0.0,28.6064
7.0825,28.6064,0.0,28.6064
7.083,28.6064,0.0,28.6064
7.0835,28.6064,0.0,28.6064
7.084,28.6064,0.0,28.6064
7.0845,28.6064,0.0,28.6064
7.085,28.6064,0.0,28.6064
7.0855,28.6064,0.0,28.6064
7.086,28.6064,0.0,28.6064
7.0865,28.6064,0.0,28.6064
7.087,28.6064,0.0,28.6064
7.0875,28.6064,0.0,28.6064
7.088,28.6064,0.0,28.6064
7.0885,28.6064,0.0,28.6064
7.089,28.6064,0.0,28.6064
7.0895,28.6064,0.0,28.6064
7.09,28.6064,0.0,28.6064
7.0905,28.6064,0.0,28.6064
7.091,28.6064,0.0,28.6064
7.0915,28.6064,0.0,28.6064
7.092,28.6064,0.0,28.6064
7.0925,28.6064,0.0,28.6064
7.093,28.6064,0.0,28.6064
7.0935,28.6064,0.0,28.6064
7.094,28.6064,0.0,28.6064
7.0945,28.6064,0.0,28.6064
7.095,28.6064,0.0,28.6064
7.0955,28.6064,0.0,28.6064
7.096,28.6064,0.0,28.6064
7.0965,28.6064,0.0,28.6064
7.097,28.6064,0.0,28.6064
7.0975,28.6064,0.0,28.6064
7.098,28.6064,0.0,28.6064
7.0985,28.6064,0.0,28.6064
7.099,28.6064,0.0,28.6064
7.0995,28.6064,0.0,28.6064
7.1,28.6064,0.0,28.6064
7.1005,28.6064,0.0,28.6064
7.101,28.6064,0.0,28.6064
7.1015,28.6064,0.0,28.6064
7.102,28.6064,0.0,28.6064
7.1025,28.6064,0.0,28.6064
7.103,28.6064,0.0,28.6064
7.1035,28.6064,0.0,28.6064
7.104,28.6064,0.0,28.6064
7.1045,28.6064,0.0,28.6064
7.105,28.6064,0.0,28.6064
7.1055,28.6064,0.0,28.6064
7.106,28.6064,0.0,28.6064
7.1065,28.6064,0.0,28.6064
7.107,28.6064,0.0,28.6064
7.1075,28.6064,0.0,28.6064
7.108,28.6064,0.0,28.6064
7.1085,28.6064,0.0,28.6064
7.109,28.6064,0.0,28.6064
7.1095,28.6064,0.0,28.6064
7.11,28.6064,0.0,28.6064
7.1105,28.6064,0.0,28.6064
7.111,28.6064,0.0,28.6064
7.1115,28.6064,0.0,28.6064
7.112,28.6064,0.0,28.6064
7.1125,28.6064,0.0,28.6064
7.113,28.6064,0.0,28.6064
7.1135,28.6064,0.0,28.6064
7.114,28.6064,0.0,28.6064
7.1145,28.6064,0.0,28.6064
7.115,28.6064,0.0,28.6064
7.1155,28.6064,0.0,28.6064
7.116,28.6064,0.0,28.6064
7.1165,28.6064,0.0,28.6064
7.117,28.6064,0.0,28.6064
7.1175,28.6064,0.0,28.6064
7.118,28.6064,0.0,28.6064
7.1185,28.6064,0.0,28.6064
7.119,28.6064,0.0,28.6064
7.1195,28.6064,0.0,28.6064
7.12,28.6064,0.0,28.6064
7.1205,28.6064,0.0,28.6064
7.121,28.6064,0.0,28.6064
7.1215,28.6064,0.0,28.6064
7.122,28.6064,0.0,28.6064
7.1225,28.6064,0.0,28.6064
7.123,28.6064,0.0,28.6064
7.1235,28.6064,0.0,28.6064
7.124,28.6064,0.0,28.6064
7.1245,28.6064,0.0,28.6064
7.125,28.6064,0.0,28.6064
7.1255,28.6064,0.0,28.6064
7.126,28.6064,0.0,28.6064
7.1265,28.6064,0.0,28.6064
7.127,28.6064,0.0,28.6064
7.1275,28.6064,0.0,28.6064
7.128,28.6064,0.0,28.6064
7.1285,28.6064,0.0,28.6064
7.129,28.6064,0.0,28.6064
7.1295,28.6064,0.0,28.6064
7.13,28.6064,0.0,28.6064
7.1305,28.6064,0.0,28.6064
7.131,28.6064,0.0,28.6064
7.1315,28.6064,0.0,28.6064
7.132,28.6064,0.0,28.6064
7.1325,28.6064,0.0,28.6064
7.133,28.6064,0.0,28.6064
7.1335,28.6064,0.0,28.6064
7.134,28.6064,0.0,28.6064
7.1345,28.6064,0.0,28.6064
7.135,28.6064,0.0,28.6064
7.1355,28.6064,0.0,28.6064
7.136,28.6064,0.0,28.6064
7.1365,28.6064,0.0,28.6064
7.137,28.6064,0.0,28.6064
7.1375,28.6064,0.0,28.6064
7.138,28.6064,0.0,28.6064
7.1385,28.6064,0.0,28.6064
7.139,28.6064,0.0,28.6064
7.1395,28.6064,0.0,28.6064
7.14,28.6064,0.0,28.6064
7.1405,28.6064,0.0,28.6064
7.141,28.6064,0.0,28.6064
7.1415,28.6064,0.0,28.6064
7.142,28.6064,0.0,28.6064
7.1425,28.6064,0.0,28.6064
7.143,28.6064,0.0,28.6064
7.1435,28.6064,0.0,28.6064
7.144,28.6064,0.0,28.6064
7.1445,28.6064,0.0,28.6064
7.145,28.6064,0.0,28.6064
7.1455,28.6064,0.0,28.6064
7.146,28.6064,0.0,28.6064
7.1465,28.6064,0.0,28.6064
7.147,28.6064,0.0,28.6064
7.1475,28.6064,0.0,28.6064
7.148,28.6064,0.0,28.6064
7.1485,28.6064,0.0,28.6064
7.149,28.6064,0.0,28.6064
7.1495,28.6064,0.0,28.6064
7.15,28.6064,0.0,28.6064
7.1505,28.6064,0.0,28.6064
7.151,28.6064,0.0,28.6064
7.1515,28.6064,0.0,28.6064
7.152,28.6064,0.0,28.6064
7.1525,28.6064,0.0,28.6064
7.153,28.6064,0.0,28.6064
7.1535,28.6064,0.0,28.6064
7.154,28.6064,0.0,28.6064
7.1545,28.6064,0.0,28.6064
7.155,28.6064,0.0,28.6064
7.1555,28.6064,0.0,28.6064
7.156,28.6064,0.0,28.6064
7.1565,28.6064,0.0,28.6064
7.157,28.6064,0.0,28.6064
7.1575,28.6064,0.0,28.6064
7.158,28.6064,0.0,28.6064
7.1585,28.6064,0.0,28.6064
7.159,28.6064,0.0,28.6064
7.1595,28.6064,0.0,28.6064
7.16,28.6064,0.0,28.6064
7.1605,28.6064,0.0,28.6064
7.161,28.6064,0.0,28.6064
7.1615,28.6064,0.0,28.6064
7.162,28.6064,0.0,28.6064
7.1625,28.6064,0.0,28.6064
7.163,28.6064,0.0,28.6064
7.1635,28.6064,0.0,28.6064
7.164,28.6064,0.0,28.6064
7.1645,28.6064,0.0,28.6064
7.165,28.6064,0.0,28.6064
7.1655,28.6064,0.0,28.6064
7.166,28.6064,0.0,28.6064
7.1665,28.6064,0.0,28.6064
7.167,28.6064,0.0,28.6064
7.1675,28.6064,0.0,28.6064
7.168,28.6064,0.0,28.6064
7.1685,28.6064,0.0,28.6064
7.169,28.6064,0.0,28.6064
7.1695,28.6064,0.0,28.6064
7.17,28.6064,0.0,28.6064
7.1705,28.6064,0.0,28.6064
7.171,28.6064,0.0,28.6064
7.1715,28.6064,0.0,28.6064
7.172,28.6064,0.0,28.6064
7.1725,28.6064,0.0,28.6064
7.173,28.6064,0.0,28.6064
7.1735,28.6064,0.0,28.6064
7.174,28.6064,0.0,28.6064
7.1745,28.6064,0.0,28.6064
7.175,28.6064,0.0,28.6064
7.1755,28.6064,0.0,28.6064
7.176,28.6064,0.0,28.6064
7.1765,28.6064,0.0,28.6064
7.177,28.6064,0.0,28.6064
7.1775,28.6064,0.0,28.6064
7.178,28.6064,0.0,28.6064
7.1785,28.6064,0.0,28.6064
7.179,28.6064,0.0,28.6064
7.1795,28.6064,0.0,28.6064
7.18,28.6064,0.0,28.6064
7.1805,28.6064,0.0,28.6064
7.181,28.6064,0.0,28.6064
7.1815,28.6064,0.0,28.6064
7.182,28.6064,0.0,28.6064
7.1825,28.6064,0.0,28.6064
7.183,28.6064,0.0,28.6064
7.1835,28.6064,0.0,28.6064
7.184,28.6064,0.0,28.6064
7.1845,28.6064,0.0,28.6064
7.185,28.6064,0.0,28.6064
7.1855,28.6064,0.0,28.6064
7.186,28.6064,0.0,28.6064
7.1865,28.6064,0.0,28.6064
7.187,28.6064,0.0,28.6064
7.1875,28.6064,0.0,28.6064
7.188,28.6064,0.0,28.6064
7.1885,28.6064,0.0,28.6064
7.189,28.6064,0.0,28.6064
7.1895,28.6064,0.0,28.6064
7.19,28.6064,0.0,28.6064
7.1905,28.6064,0.0,28.6064
7.191,28.6064,0.0,28.6064
7.1915,28.6064,0.0,28.6064
7.192,28.6064,0.0,28.6064
7.1925,28.6064,0.0,28.6064
7.193,28.6064,0.0,28.6064
7.1935,28.6064,0.0,28.6064
7.194,28.6064,0.0,28.6064
7.1945,28.6064,0.0,28.6064
7.195,28.6064,0.0,28.6064
7.1955,28.6064,0.0,28.6064
7.196,28.6064,0.0,28.6064
7.1965,28.6064,0.0,28.6064
7.197,28.6064,0.0,28.6064
7.1975,28.6064,0.0,28.6064
7.198,28.6064,0.0,28.6064
7.1985,28.6064,0.0,28.6064
7.199,28.6064,0.0,28.6064
7.1995,28.6064,0.0,28.6064
7.2,28.6064,0.0,28.6064
7.2005,28.6064,0.0,28.6064
7.201,28.6064,0.0,28.6064
7.2015,28.6064,0.0,28.6064
7.202,28.6064,0.0,28.6064
7.2025,28.6064,0.0,28.6064
7.203,28.6064,0.0,28.6064
7.2035,28.6064,0.0,28.6064
7.204,28.6064,0.0,28.6064
7.2045,28.6064,0.0,28.6064
7.205,28.6064,0.0,28.6064
7.2055,28.6064,0.0,28.6064
7.206,28.6064,0.0,28.6064
7.2065,28.6064,0.0,28.6064
7.207,28.6064,0.0,28.6064
7.2075,28.6064,0.0,28.6064
7.208,28.6064,0.0,28.6064
7.2085,28.6064,0.0,28.6064
7.209,28.6064,0.0,28.6064
7.2095,28.6064,0.0,28.6064
7.21,28.6064,0.0,28.6064
7.2105,28.6064,0.0,28.6064
7.211,28.6064,0.0,28.6064
7.2115,28.6064,0.0,28.6064
7.212,28.6064,0.0,28.6064
7.2125,28.6064,0.0,28.6064
7.213,28.6064,0.0,28.6064
7.2135,28.6064,0.0,28.6064
7.214,28.6064,0.0,28.6064
7.2145,28.6064,0.0,28.6064
7.215,28.6064,0.0,28.6064
7.2155,28.6064,0.0,28.6064
7.216,28.6064,0.0,28.6064
7.2165,28.6064,0.0,28.6064
7.217,28.6064,0.0,28.6064
7.2175,28.6064,0.0,28.6064
7.218,28.6064,0.0,28.6064
7.2185,28.6064,0.0,28.6064
7.219,28.6064,0.0,28.6064
7.2195,28.6064,0.0,28.6064
7.22,28.6064,0.0,28.6064
7.2205,28.6064,0.0,28.6064
7.221,28.6064,0.0,28.6064
7.2215,28.6064,0.0,28.6064
7.222,28.6064,0.0,28.6064
7.2225,28.6064,0.0,28.6064
7.223,28.6064,0.0,28.6064
7.2235,28.6064,0.0,28.6064
7.224,28.6064,0.0,28.6064
7.2245,28.6064,0.0,28.6064
7.225,28.6064,0.0,28.6064
7.2255,28.6064,0.0,28.6064
7.226,28.6064,0.0,28.6064
7.2265,28.6064,0.0,28.6064
7.227,28.6064,0.0,28.6064
7.2275,28.6064,0.0,28.6064
7.228,28.6064,0.0,28.6064
7.2285,28.6064,0.0,28.6064
7.229,28.6064,0.0,28.6064
7.2295,28.6064,0.0,28.6064
7.23,28.6064,0.0,28.6064
7.2305,28.6064,0.0,28.6064
7.231,28.6064,0.0,28.6064
7.2315,28.6064,0.0,28.6064
7.232,28.6064,0.0,28.6064
7.2325,28.6064,0.0,28.6064
7.233,28.6064,0.0,28.6064
7.2335,28.6064,0.0,28.6064
7.234,28.6064,0.0,28.6064
7.2345,28.6064,0.0,28.6064
7.235,28.6064,0.0,28.6064
7.2355,28.6064,0.0,28.6064
7.236,28.6064,0.0,28.6064
7.2365,28.6064,0.0,28.6064
7.237,28.6064,0.0,28.6064
7.2375,28.6064,0.0,28.6064
7.238,28.6064,0.0,28.6064
7.2385,28.6064,0.0,28.6064
7.239,28.6064,0.0,28.6064
7.2395,28.6064,0.0,28.6064
7.24,28.6064,0.0,28.6064
7.2405,28.6064,0.0,28.6064
7.241,28.6064,0.0,28.6064
7.2415,28.6064,0.0,28.6064
7.242,28.6064,0.0,28.6064
7.2425,28.6064,0.0,28.6064
7.243,28.6064,0.0,28.6064
7.2435,28.6064,0.0,28.6064
7.244,28.6064,0.0,28.6064
7.2445,28.6064,0.0,28.6064
7.245,28.6064,0.0,28.6064
7.2455,28.6064,0.0,28.6064
7.246,28.6064,0.0,28.6064
7.2465,28.6064,0.0,28.6064
7.247,28.6064,0.0,28.6064
7.2475,28.6064,0.0,28.6064
7.248,28.6064,0.0,28.6064
7.2485,28.6064,0.0,28.6064
7.249,28.6064,0.0,28.6064
7.2495,28.6064,0.0,28.6064
7.25,28.6064,0.0,28.6064
7.2505,28.6064,0.0,28.6064
7.251,28.6064,0.0,28.6064
7.2515,28.6064,0.0,28.6064
7.252,28.6064,0.0,28.6064
7.2525,28.6064,0.0,28.6064
7.253,28.6064,0.0,28.6064
7.2535,28.6064,0.0,28.6064
7.254,28.6064,0.0,28.6064
7.2545,28.6064,0.0,28.6064
7.255,28.6064,0.0,28.6064
7.2555,28.6064,0.0,28.6064
7.256,28.6064,0.0,28.6064
7.2565,28.6064,0.0,28.6064
7.257,28.6064,0.0,28.6064
7.2575,28.6064,0.0,28.6064
7.258,28.6064,0.0,28.6064
7.2585,28.6064,0.0,28.6064
7.259,28.6064,0.0,28.6064
7.2595,28.6064,0.0,28.6064
7.26,28.6064,0.0,28.6064
7.2605,28.6064,0.0,28.6064
7.261,28.6064,0.0,28.6064
7.2615,28.6064,0.0,28.6064
7.262,28.6064,0.0,28.6064
7.2625,28.6064,0.0,28.6064
7.263,28.6064,0.0,28.6064
7.2635,28.6064,0.0,28.6064
7.264,28.6064,0.0,28.6064
7.2645,28.6064,0.0,28.6064
7.265,28.6064,0.0,28.6064
7.2655,28.6064,0.0,28.6064
7.266,28.6064,0.0,28.6064
7.2665,28.6064,0.0,28.6064
7.267,28.6064,0.0,28.6064
7.2675,28.6064,0.0,28.6064
7.268,28.6064,0.0,28.6064
7.2685,28.6064,0.0,28.6064
7.269,28.6064,0.0,28.6064
7.2695,28.6064,0.0,28.6064
7.27,28.6064,0.0,28.6064
7.2705,28.6064,0.0,28.6064
7.271,28.6064,0.0,28.6064
7.2715,28.6064,0.0,28.6064
7.272,28.6064,0.0,28.6064
7.2725,28.6064,0.0,28.6064
7.273,28.6064,0.0,28.6064
7.2735,28.6064,0.0,28.6064
7.274,28.6064,0.0,28.6064
7.2745,28.6064,0.0,28.6064
7.275,28.6064,0.0,28.6064
7.2755,28.6064,0.0,28.6064
7.276,28.6064,0.0,28.6064
7.2765,28.6064,0.0,28.6064
7.277,28.6064,0.0,28.6064
7.2775,28.6064,0.0,28.6064
7.278,28.6064,0.0,28.6064
7.2785,28.6064,0.0,28.6064
7.279,28.6064,0.0,28.6064
7.2795,28.6064,0.0,28.6064
7.28,28.6064,0.0,28.6064
7.2805,28.6064,0.0,28.6064
7.281,28.6064,0.0,28.6064
7.2815,28.6064,0.0,28.6064
7.282,28.6064,0.0,28.6064
7.2825,28.6064,0.0,28.6064
7.283,28.6064,0.0,28.6064
7.2835,28.6064,0.0,28.6064
7.284,28.6064,0.0,28.6064
7.2845,28.6064,0.0,28.6064
7.285,28.6064,0.0,28.6064
7.2855,28.6064,0.0,28.6064
7.286,28.6064,0.0,28.6064
7.2865,28.6064,0.0,28.6064
7.287,28.6064,0.0,28.6064
7.2875,28.6064,0.0,28.6064
7.288,28.6064,0.0,28.6064
7.2885,28.6064,0.0,28.6064
7.289,28.6064,0.0,28.6064
7.2895,28.6064,0.0,28.6064
7.29,28.6064,0.0,28.6064
7.2905,28.6064,0.0,28.6064
7.291,28.6064,0.0,28.6064
7.2915,28.6064,0.0,28.6064
7.292,28.6064,0.0,28.6064
7.2925,28.6064,0.0,28.6064
7.293,28.6064,0.0,28.6064
7.2935,28.6064,0.0,28.6064
7.294,28.6064,0.0,28.6064
7.2945,28.6064,0.0,28.6064
7.295,28.6064,0.0,28.6064
7.2955,28.6064,0.0,28.6064
7.296,28.6064,0.0,28.6064
7.2965,28.6064,0.0,28.6064
7.297,28.6064,0.0,28.6064
7.2975,28.6064,0.0,28.6064
7.298,28.6064,0.0,28.6064
7.2985,28.6064,0.0,28.6064
7.299,28.6064,0.0,28.6064
7.2995,28.6064,0.0,28.6064
7.3,28.6064,0.0,28.6064
7.3005,28.6064,0.0,28.6064
7.301,28.6064,0.0,28.6064
7.3015,28.6064,0.0,28.6064
7.302,28.6064,0.0,28.6064
7.3025,28.6064,0.0,28.6064
7.303,28.6064,0.0,28.6064
7.3035,28.6064,0.0,28.6064
7.304,28.6064,0.0,28.6064
7.3045,28.6064,0.0,28.6064
7.305,28.6064,0.0,28.6064
7.3055,28.6064,0.0,28.6064
7.306,28.6064,0.0,28.6064
7.3065,28.6064,0.0,28.6064
7.307,28.6064,0.0,28.6064
7.3075,28.6064,0.0,28.6064
7.308,28.6064,0.0,28.6064
7.3085,28.6064,0.0,28.6064
7.309,28.6064,0.0,28.6064
7.3095,28.6064,0.0,28.6064
7.31,28.6064,0.0,28.6064
7.3105,28.6064,0.0,28.6064
7.311,28.6064,0.0,28.6064
7.3115,28.6064,0.0,28.6064
7.312,28.6064,0.0,28.6064
7.3125,28.6064,0.0,28.6064
7.313,28.6064,0.0,28.6064
7.3135,28.6064,0.0,28.6064
7.314,28.6064,0.0,28.6064
7.3145,28.6064,0.0,28.6064
7.315,28.6064,0.0,28.6064
7.3155,28.6064,0.0,28.6064
7.316,28.6064,0.0,28.6064
7.3165,28.6064,0.0,28.6064
7.317,28.6064,0.0,28.6064
7.3175,28.6064,0.0,28.6064
7.318,28.6064,0.0,28.6064
7.3185,28.6064,0.0,28.6064
7.319,28.6064,0.0,28.6064
7.3195,28.6064,0.0,28.6064
7.32,28.6064,0.0,28.6064
7.3205,28.6064,0.0,28.6064
7.321,28.6064,0.0,28.6064
7.3215,28.6064,0.0,28.6064
7.322,28.6064,0.0,28.6064
7.3225,28.6064,0.0,28.6064
7.323,28.6064,0.0,28.6064
7.3235,28.6064,0.0,28.6064
7.324,28.6064,0.0,28.6064
7.3245,28.6064,0.0,28.6064
7.325,28.6064,0.0,28.6064
7.3255,28.6064,0.0,28.6064
7.326,28.6064,0.0,28.6064
7.3265,28.6064,0.0,28.6064
7.327,28.6064,0.0,28.6064
7.3275,28.6064,0.0,28.6064
7.328,28.6064,0.0,28.6064
7.3285,28.6064,0.0,28.6064
7.329,28.6064,0.0,28.6064
7.3295,28.6064,0.0,28.6064
7.33,28.6064,0.0,28.6064
7.3305,28.6064,0.0,28.6064
7.331,28.6064,0.0,28.6064
7.3315,28.6064,0.0,28.6064
7.332,28.6064,0.0,28.6064
7.3325,28.6064,0.0,28.6064
7.333,28.6064,0.0,28.6064
