time,Tuintergral,uintergral,Tbulk
7.931,4881.27,32.149,151.8327164141964
7.9315,4881.27,32.149,151.8327164141964
7.932,4881.27,32.149,151.8327164141964
7.9325,4881.27,32.149,151.8327164141964
7.933,4881.27,32.149,151.8327164141964
7.9335,4881.27,32.149,151.8327164141964
7.934,4881.27,32.149,151.8327164141964
7.9345,4881.27,32.149,151.8327164141964
7.935,4881.27,32.149,151.8327164141964
7.9355,4881.27,32.149,151.8327164141964
7.936,4881.27,32.149,151.8327164141964
7.9365,4881.27,32.149,151.8327164141964
7.937,4881.27,32.149,151.8327164141964
7.9375,4881.27,32.149,151.8327164141964
7.938,4881.27,32.149,151.8327164141964
7.9385,4881.27,32.149,151.8327164141964
7.939,4881.27,32.149,151.8327164141964
7.9395,4881.27,32.149,151.8327164141964
7.94,4881.27,32.149,151.8327164141964
7.9405,4881.27,32.149,151.8327164141964
7.941,4881.27,32.149,151.8327164141964
7.9415,4881.27,32.149,151.8327164141964
7.942,4881.27,32.149,151.8327164141964
7.9425,4881.27,32.149,151.8327164141964
7.943,4881.27,32.149,151.8327164141964
7.9435,4881.27,32.149,151.8327164141964
7.944,4881.27,32.149,151.8327164141964
7.9445,4881.27,32.149,151.8327164141964
7.945,4881.27,32.149,151.8327164141964
7.9455,4881.27,32.149,151.8327164141964
7.946,4881.27,32.149,151.8327164141964
7.9465,4881.27,32.149,151.8327164141964
7.947,4881.27,32.149,151.8327164141964
7.9475,4881.27,32.149,151.8327164141964
7.948,4881.27,32.149,151.8327164141964
7.9485,4881.27,32.149,151.8327164141964
7.949,4881.27,32.149,151.8327164141964
7.9495,4881.27,32.149,151.8327164141964
7.95,4881.27,32.149,151.8327164141964
7.9505,4881.27,32.149,151.8327164141964
7.951,4881.27,32.149,151.8327164141964
7.9515,4881.27,32.149,151.8327164141964
7.952,4881.27,32.149,151.8327164141964
7.9525,4881.27,32.149,151.8327164141964
7.953,4881.27,32.149,151.8327164141964
7.9535,4881.27,32.149,151.8327164141964
7.954,4881.27,32.149,151.8327164141964
7.9545,4881.27,32.149,151.8327164141964
7.955,4881.27,32.149,151.8327164141964
7.9555,4881.27,32.149,151.8327164141964
7.956,4881.27,32.149,151.8327164141964
7.9565,4881.27,32.149,151.8327164141964
7.957,4881.27,32.149,151.8327164141964
7.9575,4881.27,32.149,151.8327164141964
7.958,4881.27,32.149,151.8327164141964
7.9585,4881.27,32.149,151.8327164141964
7.959,4881.27,32.149,151.8327164141964
7.9595,4881.27,32.149,151.8327164141964
7.96,4881.27,32.149,151.8327164141964
7.9605,4881.27,32.149,151.8327164141964
7.961,4881.27,32.149,151.8327164141964
7.9615,4881.27,32.149,151.8327164141964
7.962,4881.27,32.149,151.8327164141964
7.9625,4881.27,32.149,151.8327164141964
7.963,4881.27,32.149,151.8327164141964
7.9635,4881.27,32.149,151.8327164141964
7.964,4881.27,32.149,151.8327164141964
7.9645,4881.27,32.149,151.8327164141964
7.965,4881.27,32.149,151.8327164141964
7.9655,4881.27,32.149,151.8327164141964
7.966,4881.27,32.149,151.8327164141964
7.9665,4881.27,32.149,151.8327164141964
7.967,4881.27,32.149,151.8327164141964
7.9675,4881.27,32.149,151.8327164141964
7.968,4881.27,32.149,151.8327164141964
7.9685,4881.27,32.149,151.8327164141964
7.969,4881.27,32.149,151.8327164141964
7.9695,4881.27,32.149,151.8327164141964
7.97,4881.27,32.149,151.8327164141964
7.9705,4881.27,32.149,151.8327164141964
7.971,4881.27,32.149,151.8327164141964
7.9715,4881.27,32.149,151.8327164141964
7.972,4881.27,32.149,151.8327164141964
7.9725,4881.27,32.149,151.8327164141964
7.973,4881.27,32.149,151.8327164141964
7.9735,4881.27,32.149,151.8327164141964
7.974,4881.27,32.149,151.8327164141964
7.9745,4881.27,32.149,151.8327164141964
7.975,4881.27,32.149,151.8327164141964
7.9755,4881.27,32.149,151.8327164141964
7.976,4881.27,32.149,151.8327164141964
7.9765,4881.27,32.149,151.8327164141964
7.977,4881.27,32.149,151.8327164141964
7.9775,4881.27,32.149,151.8327164141964
7.978,4881.27,32.149,151.8327164141964
7.9785,4881.27,32.149,151.8327164141964
7.979,4881.27,32.149,151.8327164141964
7.9795,4881.27,32.149,151.8327164141964
7.98,4881.27,32.149,151.8327164141964
7.9805,4881.27,32.149,151.8327164141964
7.981,4881.27,32.149,151.8327164141964
7.9815,4881.27,32.149,151.8327164141964
7.982,4881.27,32.149,151.8327164141964
7.9825,4881.27,32.149,151.8327164141964
7.983,4881.27,32.149,151.8327164141964
7.9835,4881.27,32.149,151.8327164141964
7.984,4881.27,32.149,151.8327164141964
7.9845,4881.27,32.149,151.8327164141964
7.985,4881.27,32.149,151.8327164141964
7.9855,4881.27,32.149,151.8327164141964
7.986,4881.27,32.149,151.8327164141964
7.9865,4881.27,32.149,151.8327164141964
7.987,4881.27,32.149,151.8327164141964
7.9875,4881.27,32.149,151.8327164141964
7.988,4881.27,32.149,151.8327164141964
7.9885,4881.27,32.149,151.8327164141964
7.989,4881.27,32.149,151.8327164141964
7.9895,4881.27,32.149,151.8327164141964
7.99,4881.27,32.149,151.8327164141964
7.9905,4881.27,32.149,151.8327164141964
7.991,4881.27,32.149,151.8327164141964
7.9915,4881.27,32.149,151.8327164141964
7.992,4881.27,32.149,151.8327164141964
7.9925,4881.27,32.149,151.8327164141964
7.993,4881.27,32.149,151.8327164141964
7.9935,4881.27,32.149,151.8327164141964
7.994,4881.27,32.149,151.8327164141964
7.9945,4881.27,32.149,151.8327164141964
7.995,4881.27,32.149,151.8327164141964
7.9955,4881.27,32.149,151.8327164141964
7.996,4881.27,32.149,151.8327164141964
7.9965,4881.27,32.149,151.8327164141964
7.997,4881.27,32.149,151.8327164141964
7.9975,4881.27,32.149,151.8327164141964
7.998,4881.27,32.149,151.8327164141964
7.9985,4881.27,32.149,151.8327164141964
7.999,4881.27,32.149,151.8327164141964
7.9995,4881.27,32.149,151.8327164141964
8.0,4881.27,32.149,151.8327164141964
8.0005,4881.27,32.149,151.8327164141964
8.001,4881.27,32.149,151.8327164141964
8.0015,4881.27,32.149,151.8327164141964
8.002,4881.27,32.149,151.8327164141964
8.0025,4881.27,32.149,151.8327164141964
8.003,4881.27,32.149,151.8327164141964
8.0035,4881.27,32.149,151.8327164141964
8.004,4881.27,32.149,151.8327164141964
8.0045,4881.27,32.149,151.8327164141964
8.005,4881.27,32.149,151.8327164141964
8.0055,4881.27,32.149,151.8327164141964
8.006,4881.27,32.149,151.8327164141964
8.0065,4881.27,32.149,151.8327164141964
8.007,4881.27,32.149,151.8327164141964
8.0075,4881.27,32.149,151.8327164141964
8.008,4881.27,32.149,151.8327164141964
8.0085,4881.27,32.149,151.8327164141964
8.009,4881.27,32.149,151.8327164141964
8.0095,4881.27,32.149,151.8327164141964
8.01,4881.27,32.149,151.8327164141964
8.0105,4881.27,32.149,151.8327164141964
8.011,4881.27,32.149,151.8327164141964
8.0115,4881.27,32.149,151.8327164141964
8.012,4881.27,32.149,151.8327164141964
8.0125,4881.27,32.149,151.8327164141964
8.013,4881.27,32.149,151.8327164141964
8.0135,4881.27,32.149,151.8327164141964
8.014,4881.27,32.149,151.8327164141964
8.0145,4881.27,32.149,151.8327164141964
8.015,4881.27,32.149,151.8327164141964
8.0155,4881.27,32.149,151.8327164141964
8.016,4881.27,32.149,151.8327164141964
8.0165,4881.27,32.149,151.8327164141964
8.017,4881.27,32.149,151.8327164141964
8.0175,4881.27,32.149,151.8327164141964
8.018,4881.27,32.149,151.8327164141964
8.0185,4881.27,32.149,151.8327164141964
8.019,4881.27,32.149,151.8327164141964
8.0195,4881.27,32.149,151.8327164141964
8.02,4881.27,32.149,151.8327164141964
8.0205,4881.27,32.149,151.8327164141964
8.021,4881.27,32.149,151.8327164141964
8.0215,4881.27,32.149,151.8327164141964
8.022,4881.27,32.149,151.8327164141964
8.0225,4881.27,32.149,151.8327164141964
8.023,4881.27,32.149,151.8327164141964
8.0235,4881.27,32.149,151.8327164141964
8.024,4881.27,32.149,151.8327164141964
8.0245,4881.27,32.149,151.8327164141964
8.025,4881.27,32.149,151.8327164141964
8.0255,4881.27,32.149,151.8327164141964
8.026,4881.27,32.149,151.8327164141964
8.0265,4881.27,32.149,151.8327164141964
8.027,4881.27,32.149,151.8327164141964
8.0275,4881.27,32.149,151.8327164141964
8.028,4881.27,32.149,151.8327164141964
8.0285,4881.27,32.149,151.8327164141964
8.029,4881.27,32.149,151.8327164141964
8.0295,4881.27,32.149,151.8327164141964
8.03,4881.27,32.149,151.8327164141964
8.0305,4881.27,32.149,151.8327164141964
8.031,4881.27,32.149,151.8327164141964
8.0315,4881.27,32.149,151.8327164141964
8.032,4881.27,32.149,151.8327164141964
8.0325,4881.27,32.149,151.8327164141964
8.033,4881.27,32.149,151.8327164141964
8.0335,4881.27,32.149,151.8327164141964
8.034,4881.27,32.149,151.8327164141964
8.0345,4881.27,32.149,151.8327164141964
8.035,4881.27,32.149,151.8327164141964
8.0355,4881.27,32.149,151.8327164141964
8.036,4881.27,32.149,151.8327164141964
8.0365,4881.27,32.149,151.8327164141964
8.037,4881.27,32.149,151.8327164141964
8.0375,4881.27,32.149,151.8327164141964
8.038,4881.27,32.149,151.8327164141964
8.0385,4881.27,32.149,151.8327164141964
8.039,4881.27,32.149,151.8327164141964
8.0395,4881.27,32.149,151.8327164141964
8.04,4881.27,32.149,151.8327164141964
8.0405,4881.27,32.149,151.8327164141964
8.041,4881.27,32.149,151.8327164141964
8.0415,4881.27,32.149,151.8327164141964
8.042,4881.27,32.149,151.8327164141964
8.0425,4881.27,32.149,151.8327164141964
8.043,4881.27,32.149,151.8327164141964
8.0435,4881.27,32.149,151.8327164141964
8.044,4881.27,32.149,151.8327164141964
8.0445,4881.27,32.149,151.8327164141964
8.045,4881.27,32.149,151.8327164141964
8.0455,4881.27,32.149,151.8327164141964
8.046,4881.27,32.149,151.8327164141964
8.0465,4881.27,32.149,151.8327164141964
8.047,4881.27,32.149,151.8327164141964
8.0475,4881.27,32.149,151.8327164141964
8.048,4881.27,32.149,151.8327164141964
8.0485,4881.27,32.149,151.8327164141964
8.049,4881.27,32.149,151.8327164141964
8.0495,4881.27,32.149,151.8327164141964
8.05,4881.27,32.149,151.8327164141964
8.0505,4881.27,32.149,151.8327164141964
8.051,4881.27,32.149,151.8327164141964
8.0515,4881.27,32.149,151.8327164141964
8.052,4881.27,32.149,151.8327164141964
8.0525,4881.27,32.149,151.8327164141964
8.053,4881.27,32.149,151.8327164141964
8.0535,4881.27,32.149,151.8327164141964
8.054,4881.27,32.149,151.8327164141964
8.0545,4881.27,32.149,151.8327164141964
8.055,4881.27,32.149,151.8327164141964
8.0555,4881.27,32.149,151.8327164141964
8.056,4881.27,32.149,151.8327164141964
8.0565,4881.27,32.149,151.8327164141964
8.057,4881.27,32.149,151.8327164141964
8.0575,4881.27,32.149,151.8327164141964
8.058,4881.27,32.149,151.8327164141964
8.0585,4881.27,32.149,151.8327164141964
8.059,4881.27,32.149,151.8327164141964
8.0595,4881.27,32.149,151.8327164141964
8.06,4881.27,32.149,151.8327164141964
8.0605,4881.27,32.149,151.8327164141964
8.061,4881.27,32.149,151.8327164141964
8.0615,4881.27,32.149,151.8327164141964
8.062,4881.27,32.149,151.8327164141964
8.0625,4881.27,32.149,151.8327164141964
8.063,4881.27,32.149,151.8327164141964
8.0635,4881.27,32.149,151.8327164141964
8.064,4881.27,32.149,151.8327164141964
8.0645,4881.27,32.149,151.8327164141964
8.065,4881.27,32.149,151.8327164141964
8.0655,4881.27,32.149,151.8327164141964
8.066,4881.27,32.149,151.8327164141964
8.0665,4881.27,32.149,151.8327164141964
8.067,4881.27,32.149,151.8327164141964
8.0675,4881.27,32.149,151.8327164141964
8.068,4881.27,32.149,151.8327164141964
8.0685,4881.27,32.149,151.8327164141964
8.069,4881.27,32.149,151.8327164141964
8.0695,4881.27,32.149,151.8327164141964
8.07,4881.27,32.149,151.8327164141964
8.0705,4881.27,32.149,151.8327164141964
8.071,4881.27,32.149,151.8327164141964
8.0715,4881.27,32.149,151.8327164141964
8.072,4881.27,32.149,151.8327164141964
8.0725,4881.27,32.149,151.8327164141964
8.073,4881.27,32.149,151.8327164141964
8.0735,4881.27,32.149,151.8327164141964
8.074,4881.27,32.149,151.8327164141964
8.0745,4881.27,32.149,151.8327164141964
8.075,4881.27,32.149,151.8327164141964
8.0755,4881.27,32.149,151.8327164141964
8.076,4881.27,32.149,151.8327164141964
8.0765,4881.27,32.149,151.8327164141964
8.077,4881.27,32.149,151.8327164141964
8.0775,4881.27,32.149,151.8327164141964
8.078,4881.27,32.149,151.8327164141964
8.0785,4881.27,32.149,151.8327164141964
8.079,4881.27,32.149,151.8327164141964
8.0795,4881.27,32.149,151.8327164141964
8.08,4881.27,32.149,151.8327164141964
8.0805,4881.27,32.149,151.8327164141964
8.081,4881.27,32.149,151.8327164141964
8.0815,4881.27,32.149,151.8327164141964
8.082,4881.27,32.149,151.8327164141964
8.0825,4881.27,32.149,151.8327164141964
8.083,4881.27,32.149,151.8327164141964
8.0835,4881.27,32.149,151.8327164141964
8.084,4881.27,32.149,151.8327164141964
8.0845,4881.27,32.149,151.8327164141964
8.085,4881.27,32.149,151.8327164141964
8.0855,4881.27,32.149,151.8327164141964
8.086,4881.27,32.149,151.8327164141964
8.0865,4881.27,32.149,151.8327164141964
8.087,4881.27,32.149,151.8327164141964
8.0875,4881.27,32.149,151.8327164141964
8.088,4881.27,32.149,151.8327164141964
8.0885,4881.27,32.149,151.8327164141964
8.089,4881.27,32.149,151.8327164141964
8.0895,4881.27,32.149,151.8327164141964
8.09,4881.27,32.149,151.8327164141964
8.0905,4881.27,32.149,151.8327164141964
8.091,4881.27,32.149,151.8327164141964
8.0915,4881.27,32.149,151.8327164141964
8.092,4881.27,32.149,151.8327164141964
8.0925,4881.27,32.149,151.8327164141964
8.093,4881.27,32.149,151.8327164141964
8.0935,4881.27,32.149,151.8327164141964
8.094,4881.27,32.149,151.8327164141964
8.0945,4881.27,32.149,151.8327164141964
8.095,4881.27,32.149,151.8327164141964
8.0955,4881.27,32.149,151.8327164141964
8.096,4881.27,32.149,151.8327164141964
8.0965,4881.27,32.149,151.8327164141964
8.097,4881.27,32.149,151.8327164141964
8.0975,4881.27,32.149,151.8327164141964
8.098,4881.27,32.149,151.8327164141964
8.0985,4881.27,32.149,151.8327164141964
8.099,4881.27,32.149,151.8327164141964
8.0995,4881.27,32.149,151.8327164141964
8.1,4881.27,32.149,151.8327164141964
8.1005,4881.27,32.149,151.8327164141964
8.101,4881.27,32.149,151.8327164141964
8.1015,4881.27,32.149,151.8327164141964
8.102,4881.27,32.149,151.8327164141964
8.1025,4881.27,32.149,151.8327164141964
8.103,4881.27,32.149,151.8327164141964
8.1035,4881.27,32.149,151.8327164141964
8.104,4881.27,32.149,151.8327164141964
8.1045,4881.27,32.149,151.8327164141964
8.105,4881.27,32.149,151.8327164141964
8.1055,4881.27,32.149,151.8327164141964
8.106,4881.27,32.149,151.8327164141964
8.1065,4881.27,32.149,151.8327164141964
8.107,4881.27,32.149,151.8327164141964
8.1075,4881.27,32.149,151.8327164141964
8.108,4881.27,32.149,151.8327164141964
8.1085,4881.27,32.149,151.8327164141964
8.109,4881.27,32.149,151.8327164141964
8.1095,4881.27,32.149,151.8327164141964
8.11,4881.27,32.149,151.8327164141964
8.1105,4881.27,32.149,151.8327164141964
8.111,4881.27,32.149,151.8327164141964
8.1115,4881.27,32.149,151.8327164141964
8.112,4881.27,32.149,151.8327164141964
8.1125,4881.27,32.149,151.8327164141964
8.113,4881.27,32.149,151.8327164141964
8.1135,4881.27,32.149,151.8327164141964
8.114,4881.27,32.149,151.8327164141964
8.1145,4881.27,32.149,151.8327164141964
8.115,4881.27,32.149,151.8327164141964
8.1155,4881.27,32.149,151.8327164141964
8.116,4881.27,32.149,151.8327164141964
8.1165,4881.27,32.149,151.8327164141964
8.117,4881.27,32.149,151.8327164141964
8.1175,4881.27,32.149,151.8327164141964
8.118,4881.27,32.149,151.8327164141964
8.1185,4881.27,32.149,151.8327164141964
8.119,4881.27,32.149,151.8327164141964
8.1195,4881.27,32.149,151.8327164141964
8.12,4881.27,32.149,151.8327164141964
8.1205,4881.27,32.149,151.8327164141964
8.121,4881.27,32.149,151.8327164141964
8.1215,4881.27,32.149,151.8327164141964
8.122,4881.27,32.149,151.8327164141964
8.1225,4881.27,32.149,151.8327164141964
8.123,4881.27,32.149,151.8327164141964
8.1235,4881.27,32.149,151.8327164141964
8.124,4881.27,32.149,151.8327164141964
8.1245,4881.27,32.149,151.8327164141964
8.125,4881.27,32.149,151.8327164141964
8.1255,4881.27,32.149,151.8327164141964
8.126,4881.27,32.149,151.8327164141964
8.1265,4881.27,32.149,151.8327164141964
8.127,4881.27,32.149,151.8327164141964
8.1275,4881.27,32.149,151.8327164141964
8.128,4881.27,32.149,151.8327164141964
8.1285,4881.27,32.149,151.8327164141964
8.129,4881.27,32.149,151.8327164141964
8.1295,4881.27,32.149,151.8327164141964
8.13,4881.27,32.149,151.8327164141964
8.1305,4881.27,32.149,151.8327164141964
8.131,4881.27,32.149,151.8327164141964
8.1315,4881.27,32.149,151.8327164141964
8.132,4881.27,32.149,151.8327164141964
8.1325,4881.27,32.149,151.8327164141964
8.133,4881.27,32.149,151.8327164141964
8.1335,4881.27,32.149,151.8327164141964
8.134,4881.27,32.149,151.8327164141964
8.1345,4881.27,32.149,151.8327164141964
8.135,4881.27,32.149,151.8327164141964
8.1355,4881.27,32.149,151.8327164141964
8.136,4881.27,32.149,151.8327164141964
8.1365,4881.27,32.149,151.8327164141964
8.137,4881.27,32.149,151.8327164141964
8.1375,4881.27,32.149,151.8327164141964
8.138,4881.27,32.149,151.8327164141964
8.1385,4881.27,32.149,151.8327164141964
8.139,4881.27,32.149,151.8327164141964
8.1395,4881.27,32.149,151.8327164141964
8.14,4881.27,32.149,151.8327164141964
8.1405,4881.27,32.149,151.8327164141964
8.141,4881.27,32.149,151.8327164141964
8.1415,4881.27,32.149,151.8327164141964
8.142,4881.27,32.149,151.8327164141964
8.1425,4881.27,32.149,151.8327164141964
8.143,4881.27,32.149,151.8327164141964
8.1435,4881.27,32.149,151.8327164141964
8.144,4881.27,32.149,151.8327164141964
8.1445,4881.27,32.149,151.8327164141964
8.145,4881.27,32.149,151.8327164141964
8.1455,4881.27,32.149,151.8327164141964
8.146,4881.27,32.149,151.8327164141964
8.1465,4881.27,32.149,151.8327164141964
8.147,4881.27,32.149,151.8327164141964
8.1475,4881.27,32.149,151.8327164141964
8.148,4881.27,32.149,151.8327164141964
8.1485,4881.27,32.149,151.8327164141964
8.149,4881.27,32.149,151.8327164141964
8.1495,4881.27,32.149,151.8327164141964
8.15,4881.27,32.149,151.8327164141964
8.1505,4881.27,32.149,151.8327164141964
8.151,4881.27,32.149,151.8327164141964
8.1515,4881.27,32.149,151.8327164141964
8.152,4881.27,32.149,151.8327164141964
8.1525,4881.27,32.149,151.8327164141964
8.153,4881.27,32.149,151.8327164141964
8.1535,4881.27,32.149,151.8327164141964
8.154,4881.27,32.149,151.8327164141964
8.1545,4881.27,32.149,151.8327164141964
8.155,4881.27,32.149,151.8327164141964
8.1555,4881.27,32.149,151.8327164141964
8.156,4881.27,32.149,151.8327164141964
8.1565,4881.27,32.149,151.8327164141964
8.157,4881.27,32.149,151.8327164141964
8.1575,4881.27,32.149,151.8327164141964
8.158,4881.27,32.149,151.8327164141964
8.1585,4881.27,32.149,151.8327164141964
8.159,4881.27,32.149,151.8327164141964
8.1595,4881.27,32.149,151.8327164141964
8.16,4881.27,32.149,151.8327164141964
8.1605,4881.27,32.149,151.8327164141964
8.161,4881.27,32.149,151.8327164141964
8.1615,4881.27,32.149,151.8327164141964
8.162,4881.27,32.149,151.8327164141964
8.1625,4881.27,32.149,151.8327164141964
8.163,4881.27,32.149,151.8327164141964
8.1635,4881.27,32.149,151.8327164141964
8.164,4881.27,32.149,151.8327164141964
8.1645,4881.27,32.149,151.8327164141964
8.165,4881.27,32.149,151.8327164141964
8.1655,4881.27,32.149,151.8327164141964
8.166,4881.27,32.149,151.8327164141964
8.1665,4881.27,32.149,151.8327164141964
8.167,4881.27,32.149,151.8327164141964
8.1675,4881.27,32.149,151.8327164141964
8.168,4881.27,32.149,151.8327164141964
8.1685,4881.27,32.149,151.8327164141964
8.169,4881.27,32.149,151.8327164141964
8.1695,4881.27,32.149,151.8327164141964
8.17,4881.27,32.149,151.8327164141964
8.1705,4881.27,32.149,151.8327164141964
8.171,4881.27,32.149,151.8327164141964
8.1715,4881.27,32.149,151.8327164141964
8.172,4881.27,32.149,151.8327164141964
8.1725,4881.27,32.149,151.8327164141964
8.173,4881.27,32.149,151.8327164141964
8.1735,4881.27,32.149,151.8327164141964
8.174,4881.27,32.149,151.8327164141964
8.1745,4881.27,32.149,151.8327164141964
8.175,4881.27,32.149,151.8327164141964
8.1755,4881.27,32.149,151.8327164141964
8.176,4881.27,32.149,151.8327164141964
8.1765,4881.27,32.149,151.8327164141964
8.177,4881.27,32.149,151.8327164141964
8.1775,4881.27,32.149,151.8327164141964
8.178,4881.27,32.149,151.8327164141964
8.1785,4881.27,32.149,151.8327164141964
8.179,4881.27,32.149,151.8327164141964
8.1795,4881.27,32.149,151.8327164141964
8.18,4881.27,32.149,151.8327164141964
8.1805,4881.27,32.149,151.8327164141964
8.181,4881.27,32.149,151.8327164141964
8.1815,4881.27,32.149,151.8327164141964
8.182,4881.27,32.149,151.8327164141964
8.1825,4881.27,32.149,151.8327164141964
8.183,4881.27,32.149,151.8327164141964
8.1835,4881.27,32.149,151.8327164141964
8.184,4881.27,32.149,151.8327164141964
8.1845,4881.27,32.149,151.8327164141964
8.185,4881.27,32.149,151.8327164141964
8.1855,4881.27,32.149,151.8327164141964
8.186,4881.27,32.149,151.8327164141964
8.1865,4881.27,32.149,151.8327164141964
8.187,4881.27,32.149,151.8327164141964
8.1875,4881.27,32.149,151.8327164141964
8.188,4881.27,32.149,151.8327164141964
8.1885,4881.27,32.149,151.8327164141964
8.189,4881.27,32.149,151.8327164141964
8.1895,4881.27,32.149,151.8327164141964
8.19,4881.27,32.149,151.8327164141964
8.1905,4881.27,32.149,151.8327164141964
8.191,4881.27,32.149,151.8327164141964
8.1915,4881.27,32.149,151.8327164141964
8.192,4881.27,32.149,151.8327164141964
8.1925,4881.27,32.149,151.8327164141964
8.193,4881.27,32.149,151.8327164141964
8.1935,4881.27,32.149,151.8327164141964
8.194,4881.27,32.149,151.8327164141964
8.1945,4881.27,32.149,151.8327164141964
8.195,4881.27,32.149,151.8327164141964
8.1955,4881.27,32.149,151.8327164141964
8.196,4881.27,32.149,151.8327164141964
8.1965,4881.27,32.149,151.8327164141964
8.197,4881.27,32.149,151.8327164141964
8.1975,4881.27,32.149,151.8327164141964
8.198,4881.27,32.149,151.8327164141964
8.1985,4881.27,32.149,151.8327164141964
8.199,4881.27,32.149,151.8327164141964
8.1995,4881.27,32.149,151.8327164141964
8.2,4881.27,32.149,151.8327164141964
8.2005,4881.27,32.149,151.8327164141964
8.201,4881.27,32.149,151.8327164141964
8.2015,4881.27,32.149,151.8327164141964
8.202,4881.27,32.149,151.8327164141964
8.2025,4881.27,32.149,151.8327164141964
8.203,4881.27,32.149,151.8327164141964
8.2035,4881.27,32.149,151.8327164141964
8.204,4881.27,32.149,151.8327164141964
8.2045,4881.27,32.149,151.8327164141964
8.205,4881.27,32.149,151.8327164141964
8.2055,4881.27,32.149,151.8327164141964
8.206,4881.27,32.149,151.8327164141964
8.2065,4881.27,32.149,151.8327164141964
8.207,4881.27,32.149,151.8327164141964
8.2075,4881.27,32.149,151.8327164141964
8.208,4881.27,32.149,151.8327164141964
8.2085,4881.27,32.149,151.8327164141964
8.209,4881.27,32.149,151.8327164141964
8.2095,4881.27,32.149,151.8327164141964
8.21,4881.27,32.149,151.8327164141964
8.2105,4881.27,32.149,151.8327164141964
8.211,4881.27,32.149,151.8327164141964
8.2115,4881.27,32.149,151.8327164141964
8.212,4881.27,32.149,151.8327164141964
8.2125,4881.27,32.149,151.8327164141964
8.213,4881.27,32.149,151.8327164141964
8.2135,4881.27,32.149,151.8327164141964
8.214,4881.27,32.149,151.8327164141964
8.2145,4881.27,32.149,151.8327164141964
8.215,4881.27,32.149,151.8327164141964
8.2155,4881.27,32.149,151.8327164141964
8.216,4881.27,32.149,151.8327164141964
8.2165,4881.27,32.149,151.8327164141964
8.217,4881.27,32.149,151.8327164141964
8.2175,4881.27,32.149,151.8327164141964
8.218,4881.27,32.149,151.8327164141964
8.2185,4881.27,32.149,151.8327164141964
8.219,4881.27,32.149,151.8327164141964
8.2195,4881.27,32.149,151.8327164141964
8.22,4881.27,32.149,151.8327164141964
8.2205,4881.27,32.149,151.8327164141964
8.221,4881.27,32.149,151.8327164141964
8.2215,4881.27,32.149,151.8327164141964
8.222,4881.27,32.149,151.8327164141964
8.2225,4881.27,32.149,151.8327164141964
8.223,4881.27,32.149,151.8327164141964
8.2235,4881.27,32.149,151.8327164141964
8.224,4881.27,32.149,151.8327164141964
8.2245,4881.27,32.149,151.8327164141964
8.225,4881.27,32.149,151.8327164141964
8.2255,4881.27,32.149,151.8327164141964
8.226,4881.27,32.149,151.8327164141964
8.2265,4881.27,32.149,151.8327164141964
8.227,4881.27,32.149,151.8327164141964
8.2275,4881.27,32.149,151.8327164141964
8.228,4881.27,32.149,151.8327164141964
8.2285,4881.27,32.149,151.8327164141964
8.229,4881.27,32.149,151.8327164141964
8.2295,4881.27,32.149,151.8327164141964
8.23,4881.27,32.149,151.8327164141964
8.2305,4881.27,32.149,151.8327164141964
8.231,4881.27,32.149,151.8327164141964
8.2315,4881.27,32.149,151.8327164141964
8.232,4881.27,32.149,151.8327164141964
8.2325,4881.27,32.149,151.8327164141964
8.233,4881.27,32.149,151.8327164141964
8.2335,4881.27,32.149,151.8327164141964
8.234,4881.27,32.149,151.8327164141964
8.2345,4881.27,32.149,151.8327164141964
8.235,4881.27,32.149,151.8327164141964
8.2355,4881.27,32.149,151.8327164141964
8.236,4881.27,32.149,151.8327164141964
8.2365,4881.27,32.149,151.8327164141964
8.237,4881.27,32.149,151.8327164141964
8.2375,4881.27,32.149,151.8327164141964
8.238,4881.27,32.149,151.8327164141964
8.2385,4881.27,32.149,151.8327164141964
8.239,4881.27,32.149,151.8327164141964
8.2395,4881.27,32.149,151.8327164141964
8.24,4881.27,32.149,151.8327164141964
8.2405,4881.27,32.149,151.8327164141964
8.241,4881.27,32.149,151.8327164141964
8.2415,4881.27,32.149,151.8327164141964
8.242,4881.27,32.149,151.8327164141964
8.2425,4881.27,32.149,151.8327164141964
8.243,4881.27,32.149,151.8327164141964
8.2435,4881.27,32.149,151.8327164141964
8.244,4881.27,32.149,151.8327164141964
8.2445,4881.27,32.149,151.8327164141964
8.245,4881.27,32.149,151.8327164141964
8.2455,4881.27,32.149,151.8327164141964
8.246,4881.27,32.149,151.8327164141964
8.2465,4881.27,32.149,151.8327164141964
8.247,4881.27,32.149,151.8327164141964
8.2475,4881.27,32.149,151.8327164141964
8.248,4881.27,32.149,151.8327164141964
8.2485,4881.27,32.149,151.8327164141964
8.249,4881.27,32.149,151.8327164141964
8.2495,4881.27,32.149,151.8327164141964
8.25,4881.27,32.149,151.8327164141964
8.2505,4881.27,32.149,151.8327164141964
8.251,4881.27,32.149,151.8327164141964
8.2515,4881.27,32.149,151.8327164141964
8.252,4881.27,32.149,151.8327164141964
8.2525,4881.27,32.149,151.8327164141964
8.253,4881.27,32.149,151.8327164141964
8.2535,4881.27,32.149,151.8327164141964
8.254,4881.27,32.149,151.8327164141964
8.2545,4881.27,32.149,151.8327164141964
8.255,4881.27,32.149,151.8327164141964
8.2555,4881.27,32.149,151.8327164141964
